order_id,order_date,amount,product_id
4544,2021-08-12,144.55,976
4545,2021-06-11,336.17,439
4546,2023-08-29,91.28,714
4547,2024-04-12,583.88,658
4548,2023-02-02,24.44,214
4549,2025-01-29,575.97,857
4550,2024-05-01,132.29,990
4551,2021-04-23,614.88,559
4552,2022-04-11,196.98,550
4553,2023-03-18,457.98,547
4554,2021-06-17,165.14,495
4555,2020-03-11,99.32,283
4556,2023-07-13,255.85,982
4557,2023-06-21,844.37,884
4558,2024-01-05,656.63,170
4559,2024-12-12,555.22,529
4560,2022-10-30,805.4,768
4561,2024-11-02,248.29,964
4562,2021-12-01,763.62,767
4563,2020-01-15,470.8,900
4564,2023-05-16,843.68,143
4565,2023-10-24,964.63,500
4566,2020-07-16,379.31,669
4567,2023-12-18,493.34,415
4568,2024-09-16,918.44,944
4569,2021-02-07,43.55,531
4570,2020-02-11,451.08,755
4571,2025-03-19,665.62,446
4572,2023-12-11,487.15,139
4573,2020-11-19,832.73,291
4574,2020-06-04,742.04,879
4575,2021-12-28,315.76,801
4576,2023-10-31,361.33,480
4577,2023-04-22,665.31,778
4578,2024-04-20,35.19,976
4579,2020-03-01,908.86,912
4580,2025-01-24,592.64,925
4581,2021-03-25,742.98,901
4582,2023-03-08,373.55,912
4583,2023-05-16,352.99,774
4584,2023-08-28,622.36,694
4585,2020-07-13,633.89,509
4586,2020-07-13,444.81,833
4587,2025-04-15,755.94,207
4588,2023-08-10,582.33,457
4589,2024-05-30,477.01,372
4590,2021-06-11,706.95,135
4591,2020-01-24,66.2,808
4592,2021-10-12,929.59,995
4593,2020-07-18,549.74,139
4594,2024-04-10,640.54,115
4595,2020-12-06,503.62,956
4596,2023-09-02,89.98,793
4597,2023-01-08,123.41,326
4598,2023-10-14,217.37,321
4599,2024-02-11,874.94,137
4600,2025-03-22,946.66,773
4601,2023-09-27,754.8,920
4602,2021-08-03,303.74,234
4603,2024-08-03,669.78,755
4604,2025-04-18,523.15,360
4605,2021-03-07,934.07,776
4606,2020-08-15,52.5,344
4607,2025-01-02,144.8,587
4608,2023-02-26,529.77,413
4609,2024-08-15,933.82,656
4610,2020-02-17,476.58,730
4611,2024-05-30,111.98,894
4612,2023-12-22,477.98,848
4613,2023-07-11,528.8,311
4614,2025-01-17,850.43,160
4615,2024-06-23,397.8,888
4616,2024-10-03,713.24,892
4617,2021-07-10,353.82,645
4618,2024-05-23,22.94,263
4619,2021-01-15,441.45,572
4620,2025-04-09,252.23,805
4621,2020-12-02,897.68,538
4622,2024-04-16,438.23,803
4623,2023-10-26,429.54,281
4624,2021-05-17,571.97,428
4625,2023-10-16,80.24,768
4626,2022-01-31,349.29,537
4627,2022-08-08,798.32,361
4628,2024-07-12,100.33,544
4629,2024-12-25,550.79,572
4630,2020-02-20,227.21,690
4631,2021-04-26,558.22,615
4632,2021-10-06,980.99,738
4633,2021-12-05,141.42,644
4634,2022-11-17,564.3,925
4635,2022-02-02,325.45,686
4636,2021-08-17,71.91,441
4637,2020-05-31,585.21,599
4638,2023-03-18,862.95,605
4639,2023-12-21,73.0,789
4640,2024-04-23,646.75,458
4641,2022-09-09,260.35,868
4642,2021-10-28,191.0,482
4643,2021-12-11,654.28,940
4644,2025-04-07,449.4,474
4645,2023-07-20,224.6,548
4646,2021-02-15,448.48,319
4647,2023-08-27,884.26,883
4648,2021-06-18,443.31,849
4649,2024-08-06,406.36,174
4650,2025-01-17,438.45,792
4651,2023-08-21,59.6,365
4652,2021-10-21,737.89,916
4653,2022-11-12,127.36,672
4654,2023-08-16,855.75,755
4655,2022-03-11,116.84,356
4656,2021-08-07,450.08,852
4657,2024-12-14,700.43,663
4658,2020-05-11,797.93,254
4659,2023-08-16,742.51,149
4660,2023-05-09,730.45,421
4661,2022-01-14,532.07,456
4662,2021-06-13,734.04,223
4663,2021-01-24,238.99,273
4664,2020-10-04,146.48,164
4665,2020-01-05,881.84,757
4666,2023-10-19,486.95,490
4667,2021-05-06,874.61,651
4668,2022-03-15,956.46,387
4669,2020-09-13,266.53,925
4670,2021-08-27,487.36,998
4671,2023-05-29,236.1,486
4672,2021-12-01,177.03,212
4673,2020-08-09,423.67,662
4674,2025-04-27,819.73,663
4675,2025-02-15,284.48,732
4676,2024-06-06,880.75,586
4677,2024-02-21,751.27,211
4678,2021-07-08,14.12,558
4679,2024-04-22,175.99,710
4680,2020-06-23,85.33,516
4681,2021-01-11,795.31,778
4682,2021-02-17,528.59,521
4683,2021-01-30,549.5,684
4684,2021-10-16,941.05,265
4685,2022-03-22,895.91,675
4686,2021-02-16,319.73,361
4687,2025-02-05,817.16,734
4688,2020-05-03,841.4,919
4689,2024-07-07,19.45,601
4690,2022-11-14,901.55,276
4691,2022-08-08,95.55,449
4692,2024-01-16,276.21,371
4693,2025-01-06,140.13,857
4694,2023-03-25,423.1,781
4695,2020-11-18,38.29,216
4696,2024-01-05,677.78,848
4697,2020-05-26,227.49,927
4698,2021-10-20,913.41,993
4699,2022-11-29,413.94,211
4700,2023-12-20,763.38,323
4701,2020-08-25,577.3,717
4702,2024-08-09,803.65,586
4703,2021-09-26,325.62,348
4704,2020-04-12,11.72,924
4705,2021-08-25,23.89,871
4706,2023-05-08,230.83,859
4707,2020-05-18,672.35,644
4708,2024-12-30,960.15,675
4709,2024-03-13,372.25,468
4710,2021-09-08,580.9,861
4711,2023-02-14,900.07,639
4712,2021-12-04,255.13,349
4713,2023-08-24,978.59,302
4714,2024-01-29,122.38,297
4715,2021-11-06,758.54,570
4716,2025-04-28,788.2,815
4717,2023-01-25,539.92,431
4718,2023-12-11,863.25,214
4719,2020-02-03,636.73,878
4720,2022-02-27,270.07,871
4721,2022-01-16,581.81,391
4722,2021-10-24,857.5,572
4723,2023-05-20,402.81,260
4724,2024-04-30,569.78,549
4725,2024-09-12,484.99,241
4726,2020-03-30,350.87,203
4727,2022-07-01,565.65,184
4728,2021-11-14,384.68,397
4729,2025-01-20,211.33,311
4730,2024-05-30,169.29,608
4731,2020-09-28,14.86,123
4732,2021-04-27,503.42,226
4733,2023-01-04,592.3,598
4734,2025-04-29,438.09,436
4735,2024-09-08,100.2,355
4736,2020-04-13,405.56,363
4737,2021-03-28,66.92,717
4738,2021-02-13,139.03,126
4739,2025-02-19,103.66,699
4740,2023-05-27,550.77,246
4741,2024-01-12,563.15,113
4742,2021-04-12,996.53,705
4743,2021-07-19,550.8,182
4744,2021-07-30,658.63,449
4745,2021-11-10,267.25,136
4746,2021-01-08,158.44,617
4747,2023-07-25,518.7,845
4748,2022-06-02,706.07,531
4749,2023-08-11,798.99,259
4750,2024-11-16,677.77,723
4751,2021-05-29,155.35,278
4752,2022-07-04,40.71,653
4753,2024-05-07,167.13,152
4754,2023-02-24,741.63,222
4755,2023-05-05,449.04,423
4756,2021-01-11,835.0,894
4757,2022-11-18,764.47,246
4758,2020-08-17,921.64,952
4759,2022-03-05,971.96,527
4760,2024-02-17,585.7,686
4761,2023-10-08,395.16,238
4762,2021-11-12,935.72,503
4763,2020-06-21,187.37,161
4764,2021-03-07,777.5,798
4765,2024-10-06,384.4,479
4766,2021-08-26,153.92,604
4767,2022-06-03,190.06,110
4768,2022-11-09,319.21,210
4769,2021-08-16,966.88,529
4770,2025-03-17,771.74,270
4771,2025-01-09,756.09,381
4772,2021-09-13,207.27,524
4773,2020-11-22,368.56,773
4774,2025-03-14,733.06,787
4775,2023-09-21,539.78,294
4776,2024-09-28,161.14,964
4777,2022-03-03,931.8,117
4778,2021-10-14,57.55,278
4779,2020-06-28,371.37,247
4780,2023-01-24,343.69,663
4781,2023-12-19,470.83,753
4782,2023-10-30,802.04,516
4783,2021-07-26,79.13,404
4784,2024-01-07,402.74,174
4785,2021-02-19,552.89,686
4786,2024-01-20,567.1,676
4787,2025-04-04,108.73,948
4788,2023-02-27,289.57,257
4789,2024-04-11,233.76,768
4790,2022-08-06,401.46,838
4791,2024-03-30,782.92,324
4792,2023-04-07,461.54,931
4793,2022-09-15,636.09,415
4794,2025-01-30,307.51,528
4795,2024-07-13,247.71,859
4796,2022-10-27,262.22,840
4797,2024-11-24,935.19,952
4798,2020-10-20,850.77,955
4799,2022-02-20,612.89,203
4800,2020-03-27,865.65,469
4801,2025-02-14,647.49,984
4802,2020-01-15,677.8,556
4803,2022-11-13,186.87,792
4804,2023-10-16,102.34,168
4805,2021-10-01,336.01,981
4806,2023-06-30,126.49,204
4807,2022-11-15,373.82,759
4808,2021-07-22,523.29,572
4809,2021-07-01,814.74,197
4810,2022-05-28,622.91,734
4811,2024-07-18,865.23,973
4812,2024-08-02,107.73,808
4813,2022-04-13,166.92,946
4814,2024-12-24,457.51,705
4815,2022-11-07,726.59,160
4816,2023-12-31,582.56,190
4817,2022-08-08,313.44,580
4818,2020-01-25,464.21,866
4819,2023-05-28,799.02,564
4820,2023-01-24,963.63,551
4821,2022-04-08,814.21,604
4822,2020-04-27,661.23,910
4823,2022-01-23,187.95,796
4824,2021-03-09,983.63,687
4825,2024-11-21,495.0,829
4826,2021-07-12,149.23,807
4827,2020-04-01,841.32,355
4828,2022-03-08,838.25,668
4829,2021-07-15,156.84,123
4830,2022-06-12,750.68,401
4831,2021-11-03,783.88,395
4832,2021-06-23,468.7,864
4833,2022-10-01,319.78,226
4834,2021-10-25,901.63,974
4835,2023-03-19,758.08,617
4836,2022-11-19,214.06,720
4837,2024-07-17,490.05,452
4838,2024-07-25,340.48,206
4839,2020-03-12,945.23,709
4840,2022-10-22,754.25,740
4841,2022-05-05,934.49,822
4842,2021-12-10,138.05,565
4843,2021-07-20,698.23,992
4844,2023-10-15,267.78,409
4845,2021-05-01,646.01,648
4846,2022-08-26,245.0,643
4847,2024-11-09,759.77,138
4848,2020-12-08,515.6,794
4849,2023-06-26,524.35,747
4850,2020-06-17,654.51,774
4851,2021-02-26,291.93,989
4852,2020-05-17,817.14,938
4853,2022-03-19,608.46,361
4854,2023-05-28,67.46,515
4855,2022-11-17,55.86,951
4856,2022-04-09,820.41,189
4857,2024-11-24,166.48,329
4858,2021-11-02,162.51,998
4859,2025-03-04,250.91,392
4860,2021-11-28,910.98,510
4861,2022-11-17,400.47,377
4862,2022-11-23,202.02,837
4863,2024-01-04,705.14,192
4864,2021-06-12,665.19,226
4865,2022-09-08,99.59,319
4866,2022-07-15,308.36,822
4867,2022-04-11,446.52,992
4868,2024-06-15,805.93,333
4869,2020-09-27,30.38,571
4870,2023-08-05,142.04,133
4871,2023-03-20,347.43,603
4872,2020-08-30,261.28,285
4873,2020-04-10,237.62,643
4874,2022-12-28,907.51,360
4875,2020-02-27,296.62,508
4876,2021-02-17,753.75,487
4877,2020-03-20,950.11,861
4878,2025-04-19,768.91,210
4879,2020-01-30,405.16,362
4880,2025-01-02,684.42,312
4881,2023-07-19,621.71,973
4882,2023-02-19,603.92,497
4883,2024-11-27,612.75,387
4884,2021-12-13,113.3,305
4885,2020-03-01,679.12,802
4886,2025-04-15,962.03,862
4887,2021-09-14,998.93,154
4888,2023-07-16,276.32,790
4889,2021-02-01,581.17,707
4890,2023-04-25,873.63,414
4891,2022-01-13,859.15,573
4892,2020-07-06,370.6,299
4893,2020-04-10,396.28,814
4894,2024-09-19,716.38,847
4895,2023-01-10,569.14,335
4896,2022-01-27,932.08,500
4897,2021-04-15,958.84,783
4898,2022-04-06,998.58,588
4899,2022-11-16,178.93,986
4900,2022-02-02,52.7,955
4901,2020-12-27,226.37,586
4902,2022-02-03,650.78,119
4903,2023-04-26,989.72,991
4904,2022-07-07,497.61,220
4905,2021-05-02,526.73,328
4906,2024-09-09,996.13,584
4907,2023-01-12,489.14,919
4908,2024-04-19,435.64,387
4909,2025-04-10,701.3,241
4910,2024-06-10,928.15,454
4911,2025-01-04,648.76,911
4912,2022-09-14,415.86,552
4913,2021-11-05,555.75,927
4914,2024-06-27,672.62,648
4915,2021-12-24,752.75,342
4916,2024-02-15,112.06,924
4917,2021-11-16,655.84,357
4918,2022-08-04,301.86,266
4919,2020-09-23,329.89,795
4920,2020-09-13,421.24,513
4921,2022-11-29,743.83,901
4922,2023-03-25,379.6,671
4923,2020-06-19,443.64,109
4924,2023-12-30,321.74,787
4925,2020-03-08,57.46,577
4926,2025-02-01,996.63,858
4927,2024-08-17,632.3,968
4928,2023-11-02,706.83,199
4929,2023-03-18,566.21,923
4930,2024-06-05,341.58,503
4931,2021-07-14,843.39,126
4932,2024-01-10,128.97,525
4933,2023-05-16,479.11,580
4934,2024-09-07,258.92,981
4935,2021-12-09,526.05,841
4936,2023-09-18,212.67,507
4937,2022-04-07,137.21,911
4938,2020-03-28,688.64,525
4939,2022-11-30,831.47,804
4940,2025-01-28,660.44,512
4941,2020-08-26,646.43,643
4942,2020-07-15,657.87,453
4943,2021-09-25,580.74,436
4944,2024-10-15,380.15,738
4945,2023-07-15,155.09,136
4946,2020-04-23,152.48,285
4947,2022-12-14,187.29,392
4948,2024-04-01,345.0,676
4949,2023-08-06,993.27,976
4950,2021-03-04,539.64,967
4951,2024-07-23,49.32,570
4952,2020-03-28,791.84,262
4953,2024-11-15,952.37,200
4954,2021-09-20,885.79,525
4955,2022-05-14,419.08,320
4956,2021-08-29,34.83,978
4957,2022-11-23,800.37,185
4958,2023-10-22,15.18,895
4959,2020-04-04,107.99,710
4960,2022-12-07,354.2,239
4961,2025-02-26,86.75,463
4962,2021-03-08,291.18,939
4963,2022-11-20,996.61,703
4964,2022-01-28,102.85,254
4965,2023-01-28,565.91,450
4966,2024-04-08,801.03,182
4967,2020-05-06,669.25,649
4968,2020-07-08,875.0,860
4969,2023-07-01,940.68,296
4970,2022-09-15,705.34,378
4971,2025-04-04,983.34,422
4972,2024-05-29,788.35,317
4973,2022-05-14,830.01,448
4974,2021-10-05,504.49,518
4975,2022-11-22,275.76,492
4976,2024-06-03,367.69,561
4977,2023-12-04,155.9,675
4978,2021-10-18,717.5,255
4979,2020-04-04,381.24,145
4980,2020-10-15,25.7,778
4981,2023-07-31,917.43,402
4982,2022-10-13,575.61,819
4983,2022-08-12,805.09,383
4984,2025-04-15,710.3,452
4985,2024-10-10,270.36,567
4986,2023-05-10,446.63,779
4987,2020-10-31,886.33,359
4988,2021-09-06,622.26,291
4989,2020-03-19,188.83,822
4990,2021-02-15,766.36,138
4991,2024-05-01,459.69,323
4992,2021-07-02,342.52,746
4993,2020-05-26,536.45,384
4994,2022-06-09,189.48,379
4995,2023-08-15,580.21,596
4996,2022-03-24,555.76,255
4997,2021-09-15,475.98,436
4998,2022-06-15,140.11,127
4999,2022-11-30,537.87,246
5000,2025-02-21,813.37,744
5001,2022-10-11,591.35,747
5002,2022-12-16,189.34,732
5003,2020-03-18,649.43,726
5004,2022-03-15,848.22,206
5005,2024-11-23,838.94,420
5006,2024-12-06,410.45,298
5007,2024-02-05,873.32,443
5008,2024-08-19,881.41,331
5009,2022-05-16,253.97,421
5010,2022-05-02,60.54,842
5011,2022-09-20,388.7,243
5012,2024-09-22,360.6,200
5013,2023-07-10,980.03,760
5014,2023-11-14,840.38,736
5015,2021-03-25,584.22,317
5016,2023-08-15,512.63,598
5017,2021-02-06,400.43,271
5018,2025-03-23,400.5,498
5019,2020-01-27,487.58,157
5020,2020-11-19,965.48,172
5021,2024-03-14,700.67,676
5022,2024-12-11,773.35,400
5023,2023-01-04,327.21,112
5024,2023-12-17,985.33,478
5025,2024-08-01,348.76,361
5026,2023-11-14,809.3,306
5027,2025-04-15,816.09,468
5028,2020-08-06,287.03,936
5029,2021-10-31,68.09,607
5030,2022-05-15,324.51,952
5031,2024-02-08,63.06,632
5032,2022-04-21,979.41,724
5033,2020-08-10,734.75,239
5034,2024-04-14,49.46,681
5035,2022-07-10,711.73,481
5036,2020-10-06,797.02,837
5037,2020-11-21,644.68,358
5038,2021-03-02,786.91,381
5039,2022-03-13,726.84,422
5040,2022-10-13,816.35,782
5041,2022-03-10,337.1,830
5042,2024-07-01,570.33,716
5043,2023-11-19,623.97,598
5044,2022-08-02,793.16,511
5045,2020-04-27,203.07,423
5046,2021-10-12,501.14,727
5047,2024-03-03,842.24,412
5048,2023-09-20,35.28,491
5049,2024-07-04,390.59,729
5050,2023-08-16,534.42,302
5051,2020-07-29,229.53,719
5052,2021-05-05,644.8,609
5053,2024-12-25,991.04,733
5054,2023-11-22,642.09,769
5055,2023-09-03,467.65,140
5056,2020-09-24,590.16,732
5057,2022-06-23,905.63,486
5058,2022-04-04,946.08,724
5059,2020-11-03,361.07,844
5060,2020-05-27,483.16,305
5061,2023-02-02,196.41,467
5062,2024-02-02,956.24,513
5063,2024-02-21,629.82,373
5064,2022-06-05,59.02,190
5065,2022-03-20,360.94,329
5066,2021-10-17,682.99,958
5067,2021-11-26,363.4,331
5068,2021-10-15,894.2,746
5069,2020-09-05,179.19,937
5070,2021-07-01,525.63,738
5071,2022-08-24,796.38,346
5072,2022-03-09,855.35,669
5073,2023-12-09,412.61,465
5074,2022-05-18,938.53,578
5075,2023-07-27,784.6,685
5076,2025-02-23,463.55,797
5077,2021-11-22,16.45,784
5078,2020-04-13,317.44,272
5079,2024-01-10,267.05,123
5080,2020-07-13,59.47,205
5081,2022-12-15,981.67,441
5082,2020-02-29,875.71,856
5083,2023-01-17,582.57,685
5084,2020-11-05,603.51,691
5085,2023-10-03,499.29,757
5086,2025-03-08,323.54,617
5087,2022-11-22,942.94,958
5088,2023-04-19,30.92,193
5089,2022-01-12,765.05,191
5090,2020-07-04,972.11,534
5091,2020-07-07,543.9,628
5092,2020-09-14,13.03,215
5093,2023-10-14,151.17,294
5094,2021-07-27,97.13,610
5095,2021-07-01,728.46,691
5096,2021-06-10,454.87,838
5097,2021-01-28,527.86,134
5098,2024-05-30,901.42,152
5099,2021-06-19,406.5,965
5100,2020-11-11,397.77,806
5101,2021-02-06,666.69,950
5102,2020-07-22,126.06,122
5103,2024-09-04,600.82,682
5104,2021-03-23,307.09,468
5105,2021-12-22,360.12,817
5106,2022-11-28,630.47,128
5107,2021-03-07,746.63,553
5108,2023-01-17,301.35,871
5109,2024-04-02,686.57,138
5110,2022-02-05,223.31,277
5111,2023-10-09,326.52,408
5112,2024-11-20,730.39,687
5113,2024-10-10,719.07,371
5114,2023-05-01,292.64,276
5115,2022-12-05,13.21,298
5116,2024-12-23,341.93,937
5117,2025-01-18,911.86,565
5118,2021-07-02,498.15,986
5119,2023-12-19,148.78,299
5120,2022-08-29,736.41,358
5121,2023-02-23,121.6,944
5122,2020-11-06,388.89,165
5123,2023-11-05,661.84,772
5124,2022-05-24,479.37,878
5125,2021-11-15,272.1,916
5126,2022-03-03,167.51,964
5127,2024-06-14,255.06,376
5128,2021-08-25,503.5,267
5129,2022-01-29,168.63,903
5130,2023-06-28,395.47,996
5131,2020-12-26,970.9,347
5132,2025-03-20,280.99,237
5133,2024-12-18,477.47,478
5134,2022-03-19,437.31,827
5135,2024-04-13,372.76,636
5136,2023-06-12,893.07,588
5137,2020-02-27,262.95,237
5138,2023-04-07,732.57,469
5139,2020-06-24,89.8,322
5140,2024-05-08,437.7,191
5141,2023-04-07,537.45,646
5142,2021-03-08,814.24,776
5143,2024-06-01,419.25,834
5144,2023-08-25,937.94,744
5145,2024-05-01,589.99,778
5146,2020-01-20,833.98,163
5147,2022-08-06,620.07,772
5148,2020-10-15,57.75,361
5149,2023-03-09,906.87,884
5150,2020-06-10,508.01,166
5151,2021-04-19,117.19,812
5152,2024-12-09,900.42,256
5153,2023-02-11,437.37,394
5154,2023-09-08,822.88,714
5155,2024-10-15,724.91,992
5156,2022-10-14,824.78,281
5157,2020-06-16,779.32,743
5158,2022-04-20,540.23,431
5159,2020-02-04,776.73,806
5160,2024-01-19,32.24,998
5161,2022-03-06,762.54,351
5162,2022-04-12,309.73,315
5163,2022-10-07,87.88,727
5164,2020-11-12,888.72,903
5165,2023-11-15,263.98,604
5166,2021-08-28,246.78,890
5167,2021-04-15,813.44,918
5168,2025-02-16,294.75,866
5169,2021-02-17,359.29,644
5170,2024-09-02,202.01,869
5171,2020-06-17,543.45,471
5172,2021-03-16,689.55,819
5173,2023-03-24,850.35,991
5174,2022-12-08,141.41,294
5175,2021-12-17,460.58,918
5176,2022-04-25,575.14,143
5177,2023-01-10,215.27,501
5178,2023-08-22,85.44,535
5179,2023-05-05,219.34,913
5180,2023-02-06,518.77,789
5181,2024-07-14,302.88,780
5182,2023-06-29,990.05,987
5183,2024-12-27,630.08,161
5184,2023-06-19,740.44,673
5185,2022-10-25,665.26,775
5186,2022-12-13,513.87,197
5187,2022-10-02,399.06,210
5188,2025-01-07,643.53,141
5189,2021-03-10,451.51,756
5190,2021-06-08,278.08,548
5191,2021-03-03,554.17,355
5192,2021-10-13,991.3,318
5193,2023-10-09,31.18,353
5194,2021-09-15,304.7,641
5195,2022-10-18,905.34,532
5196,2023-04-19,614.27,645
5197,2020-02-11,665.74,144
5198,2020-11-22,178.2,982
5199,2022-12-31,700.46,450
5200,2020-10-20,372.68,896
5201,2023-09-16,502.15,882
5202,2021-07-31,323.69,495
5203,2021-09-24,206.83,167
5204,2023-12-08,579.06,582
5205,2024-01-05,750.9,214
5206,2022-10-21,908.86,214
5207,2021-12-14,714.09,580
5208,2024-05-18,548.44,674
5209,2020-01-18,515.54,989
5210,2020-09-23,513.08,810
5211,2022-10-26,52.79,157
5212,2021-01-06,876.9,692
5213,2023-01-03,712.01,551
5214,2020-05-11,259.94,898
5215,2024-04-11,549.33,630
5216,2023-11-04,879.85,227
5217,2025-01-02,610.84,493
5218,2021-08-07,567.53,433
5219,2020-10-12,781.37,636
5220,2023-07-28,622.49,542
5221,2024-08-23,562.19,195
5222,2023-01-11,244.43,280
5223,2025-04-11,729.9,893
5224,2024-11-13,72.18,256
5225,2021-11-02,570.51,862
5226,2024-07-20,936.89,937
5227,2021-08-19,292.59,485
5228,2022-10-07,326.1,196
5229,2024-01-10,619.9,140
5230,2020-09-14,796.68,618
5231,2022-06-27,348.22,658
5232,2024-08-14,616.27,326
5233,2024-05-22,282.31,423
5234,2021-02-22,16.1,984
5235,2022-10-25,918.83,418
5236,2025-01-01,460.08,679
5237,2023-02-14,477.43,668
5238,2020-01-04,839.46,694
5239,2020-06-07,934.21,802
5240,2022-03-20,615.01,901
5241,2022-05-24,252.89,783
5242,2022-07-11,763.36,693
5243,2020-03-22,596.69,363
5244,2020-04-21,861.13,315
5245,2022-07-20,838.68,326
5246,2022-04-10,889.96,813
5247,2020-02-12,465.99,198
5248,2024-06-17,688.42,218
5249,2024-11-04,436.85,228
5250,2022-04-12,455.76,772
5251,2021-09-13,214.68,990
5252,2024-10-07,730.33,472
5253,2020-12-29,792.6,954
5254,2020-04-11,649.91,349
5255,2022-11-01,814.53,336
5256,2023-02-07,672.67,107
5257,2023-02-04,38.65,241
5258,2020-04-29,317.21,986
5259,2023-09-20,115.99,661
5260,2024-09-17,623.1,355
5261,2024-08-02,458.72,426
5262,2023-05-24,591.1,139
5263,2020-03-16,605.16,239
5264,2025-04-27,31.17,333
5265,2024-08-17,207.61,547
5266,2024-07-18,319.56,450
5267,2020-12-18,750.32,279
5268,2025-02-03,906.92,569
5269,2022-10-03,855.34,345
5270,2021-12-13,31.07,230
5271,2021-02-22,88.05,502
5272,2023-05-25,143.61,630
5273,2021-01-17,996.31,239
5274,2023-12-05,341.52,249
5275,2024-05-05,195.77,390
5276,2022-07-09,156.15,121
5277,2024-01-29,988.88,719
5278,2021-07-01,978.07,331
5279,2023-07-06,558.76,641
5280,2020-06-15,823.26,207
5281,2024-03-04,601.59,943
5282,2021-12-01,396.82,144
5283,2020-06-02,40.5,393
5284,2023-06-28,286.26,127
5285,2020-04-03,399.07,365
5286,2021-05-08,914.83,722
5287,2023-06-29,400.11,951
5288,2023-04-08,608.06,297
5289,2022-08-01,122.83,294
5290,2022-09-07,547.34,801
5291,2021-12-01,304.57,878
5292,2021-02-12,442.88,818
5293,2024-05-19,125.47,438
5294,2021-03-14,912.01,218
5295,2022-09-16,51.72,520
5296,2020-10-24,878.89,561
5297,2025-03-02,126.67,420
5298,2024-01-23,966.34,797
5299,2021-10-19,355.35,825
5300,2023-05-02,12.89,255
5301,2025-02-03,77.19,370
5302,2021-02-11,698.28,786
5303,2024-03-11,627.76,831
5304,2023-05-16,88.13,579
5305,2022-02-22,983.97,318
5306,2021-01-16,98.6,251
5307,2021-08-02,188.44,939
5308,2022-10-19,107.92,193
5309,2022-05-06,398.63,921
5310,2022-12-12,504.24,907
5311,2024-10-01,119.93,552
5312,2021-07-08,262.08,452
5313,2024-08-29,763.36,828
5314,2024-03-19,300.95,475
5315,2023-08-17,783.54,331
5316,2023-10-26,396.81,696
5317,2021-01-09,590.74,958
5318,2021-08-19,835.51,504
5319,2023-07-12,397.03,635
5320,2023-12-29,621.0,645
5321,2024-07-31,641.4,574
5322,2024-12-15,14.62,866
5323,2023-05-27,315.4,603
5324,2025-02-23,116.47,831
5325,2024-09-09,166.71,757
5326,2022-02-06,949.77,685
5327,2021-05-03,896.79,610
5328,2024-06-08,308.8,658
5329,2022-07-02,66.02,930
5330,2020-01-18,731.17,573
5331,2021-10-29,107.93,536
5332,2022-03-05,492.31,420
5333,2023-12-31,341.16,792
5334,2022-01-12,527.0,825
5335,2020-02-12,327.28,539
5336,2021-07-06,989.48,928
5337,2020-01-07,223.43,343
5338,2024-01-24,943.74,894
5339,2020-07-17,298.1,506
5340,2023-10-09,792.8,370
5341,2022-08-04,878.78,274
5342,2024-02-29,296.93,197
5343,2021-05-29,483.81,951
5344,2024-05-19,716.11,712
5345,2023-06-29,246.02,256
5346,2020-10-11,158.03,382
5347,2020-11-30,193.18,598
5348,2024-03-22,369.21,862
5349,2020-03-29,845.84,823
5350,2022-11-28,431.48,869
5351,2022-03-31,595.47,992
5352,2024-01-13,539.68,334
5353,2021-09-21,188.38,800
5354,2023-01-11,76.14,524
5355,2021-11-29,792.05,208
5356,2023-08-18,696.34,859
5357,2021-10-04,944.36,278
5358,2024-02-09,998.28,766
5359,2022-01-24,485.35,901
5360,2022-01-11,709.46,286
5361,2020-07-20,825.26,233
5362,2021-05-13,734.43,574
5363,2020-12-19,418.93,508
5364,2022-12-24,928.09,945
5365,2020-01-14,784.31,343
5366,2024-02-12,107.36,743
5367,2025-02-16,818.35,231
5368,2024-07-16,152.65,269
5369,2022-02-18,583.36,536
5370,2024-06-18,448.02,535
5371,2021-04-08,975.46,731
5372,2023-12-03,144.32,323
5373,2021-04-28,849.97,642
5374,2023-12-02,275.21,496
5375,2025-04-13,72.37,438
5376,2025-03-10,361.3,413
5377,2021-12-02,410.0,538
5378,2025-02-21,453.01,241
5379,2022-06-03,550.69,600
5380,2022-04-10,326.52,521
5381,2022-11-20,47.06,860
5382,2024-05-21,678.61,807
5383,2024-04-04,460.67,388
5384,2021-05-20,964.9,686
5385,2025-03-04,112.93,428
5386,2020-03-23,874.48,540
5387,2021-05-06,997.09,943
5388,2020-11-24,708.25,372
5389,2021-03-15,63.98,175
5390,2023-03-21,228.82,336
5391,2022-05-29,126.62,813
5392,2022-06-19,119.71,352
5393,2020-10-04,233.03,300
5394,2024-10-26,330.83,996
5395,2024-06-03,721.93,770
5396,2024-07-31,751.47,596
5397,2023-09-16,365.26,423
5398,2022-05-07,99.45,379
5399,2020-07-29,991.85,724
5400,2022-07-04,656.53,794
5401,2021-03-31,126.84,563
5402,2023-07-05,63.36,497
5403,2021-06-08,250.75,810
5404,2021-10-30,282.45,549
5405,2021-12-13,474.22,628
5406,2023-01-19,496.57,598
5407,2021-04-17,188.12,353
5408,2021-12-20,139.65,263
5409,2025-01-27,467.86,832
5410,2024-05-28,359.36,622
5411,2022-09-28,360.09,933
5412,2020-02-20,268.28,127
5413,2024-02-27,740.98,589
5414,2021-04-27,380.7,371
5415,2020-10-16,147.68,899
5416,2021-11-22,596.54,735
5417,2021-01-18,711.15,679
